,species,divergence_from_human_mya,peptide_alphabet,peptide_reference,peptide_ksize,peptide_bloom_filter,jaccard_threshold,true_positives,true_negatives,false_positives,false_negatives,precision,recall,F1_score
3879,Rattus norvegicus,90.0,dayhoff,Swiss Prot,13,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k13.index,0.55,390,438.0,62,110.0,0.8628318584070797,0.78,0.819327731092437
3880,Rattus norvegicus,90.0,dayhoff,Swiss Prot,13,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k13.index,0.6,373,444.0,56,127.0,0.8694638694638694,0.746,0.8030139935414423
3881,Rattus norvegicus,90.0,dayhoff,Swiss Prot,14,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k14.index,0.45,383,454.0,46,117.0,0.8927738927738927,0.766,0.8245425188374597
3882,Rattus norvegicus,90.0,dayhoff,Swiss Prot,14,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k14.index,0.5,370,459.0,41,130.0,0.9002433090024331,0.74,0.8122941822173435
3883,Rattus norvegicus,90.0,dayhoff,Swiss Prot,14,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k14.index,0.55,359,462.0,38,141.0,0.9042821158690176,0.718,0.8004459308807134
3884,Rattus norvegicus,90.0,dayhoff,Swiss Prot,14,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k14.index,0.6,345,471.0,29,155.0,0.9224598930481284,0.69,0.7894736842105263
3885,Rattus norvegicus,90.0,dayhoff,Swiss Prot,15,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k15.index,0.45,367,469.0,31,133.0,0.9221105527638191,0.734,0.8173719376391982
3886,Rattus norvegicus,90.0,dayhoff,Swiss Prot,15,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k15.index,0.5,353,472.0,28,147.0,0.926509186351706,0.706,0.8013620885357549
3887,Rattus norvegicus,90.0,dayhoff,Swiss Prot,15,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k15.index,0.55,340,474.0,26,160.0,0.9289617486338798,0.68,0.7852193995381064
3888,Rattus norvegicus,90.0,dayhoff,Swiss Prot,15,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k15.index,0.6,300,477.0,23,200.0,0.9287925696594427,0.6,0.7290400972053463
3889,Rattus norvegicus,90.0,dayhoff,Swiss Prot,16,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k16.index,0.45,350,468.0,32,150.0,0.9162303664921466,0.7,0.7936507936507936
3890,Rattus norvegicus,90.0,dayhoff,Swiss Prot,16,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k16.index,0.5,337,472.0,28,163.0,0.9232876712328767,0.674,0.7791907514450866
3891,Rattus norvegicus,90.0,dayhoff,Swiss Prot,16,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k16.index,0.55,305,476.0,24,195.0,0.9270516717325228,0.61,0.7358262967430639
3892,Rattus norvegicus,90.0,dayhoff,Swiss Prot,16,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k16.index,0.6,286,476.0,24,214.0,0.9225806451612903,0.572,0.7061728395061729
3893,Rattus norvegicus,90.0,dayhoff,Swiss Prot,17,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k17.index,0.45,340,472.0,28,160.0,0.9239130434782609,0.68,0.783410138248848
3894,Rattus norvegicus,90.0,dayhoff,Swiss Prot,17,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k17.index,0.5,310,475.0,25,190.0,0.9253731343283582,0.62,0.7425149700598802
3895,Rattus norvegicus,90.0,dayhoff,Swiss Prot,17,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k17.index,0.55,293,476.0,24,207.0,0.9242902208201893,0.586,0.7172582619339045
3896,Rattus norvegicus,90.0,dayhoff,Swiss Prot,17,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k17.index,0.6,285,477.0,23,215.0,0.9253246753246753,0.57,0.7054455445544553
3897,Rattus norvegicus,90.0,dayhoff,Swiss Prot,19,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k19.index,0.5,298,481.0,19,202.0,0.9400630914826499,0.596,0.7294981640146879
3898,Rattus norvegicus,90.0,dayhoff,Swiss Prot,21,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k21.index,0.5,283,485.0,15,217.0,0.9496644295302014,0.566,0.7092731829573934
3899,Rattus norvegicus,90.0,dayhoff,Swiss Prot,23,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k23.index,0.5,276,487.0,13,224.0,0.9550173010380623,0.552,0.6996197718631179
3900,Rattus norvegicus,90.0,dayhoff,Swiss Prot,25,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k25.index,0.5,268,492.0,8,232.0,0.9710144927536232,0.536,0.6907216494845362
3901,Rattus norvegicus,90.0,dayhoff,Swiss Prot,27,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k27.index,0.5,262,492.0,8,238.0,0.9703703703703703,0.524,0.6805194805194805
3902,Rattus norvegicus,90.0,dayhoff,Swiss Prot,29,output_simreads/sencha/index/refsprot_t1e9_dayhoff_k29.index,0.5,250,492.0,8,250.0,0.9689922480620154,0.5,0.6596306068601583
3903,Rattus norvegicus,90.0,hydrophobic-polar,Homo sapiens QfO,13,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k13.index,0.75,459,185.0,315,41.0,0.5930232558139535,0.918,0.7205651491365778
3904,Rattus norvegicus,90.0,hydrophobic-polar,Homo sapiens QfO,13,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k13.index,0.8,456,188.0,312,44.0,0.59375,0.912,0.7192429022082019
3905,Rattus norvegicus,90.0,hydrophobic-polar,Homo sapiens QfO,13,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k13.index,0.85,450,190.0,310,50.0,0.5921052631578947,0.9,0.7142857142857143
3906,Rattus norvegicus,90.0,hydrophobic-polar,Homo sapiens QfO,13,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k13.index,0.9,444,192.0,308,56.0,0.5904255319148937,0.888,0.70926517571885
3907,Rattus norvegicus,90.0,hydrophobic-polar,Homo sapiens QfO,15,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k15.index,0.75,458,184.0,316,42.0,0.5917312661498708,0.916,0.7189952904238619
3908,Rattus norvegicus,90.0,hydrophobic-polar,Homo sapiens QfO,15,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k15.index,0.8,455,185.0,315,45.0,0.5909090909090909,0.91,0.7165354330708661
3909,Rattus norvegicus,90.0,hydrophobic-polar,Homo sapiens QfO,15,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k15.index,0.85,450,187.0,313,50.0,0.5897771952817824,0.9,0.7125890736342043
3910,Rattus norvegicus,90.0,hydrophobic-polar,Homo sapiens QfO,15,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k15.index,0.9,444,189.0,311,56.0,0.5880794701986755,0.888,0.7075697211155378
3911,Rattus norvegicus,90.0,hydrophobic-polar,Homo sapiens QfO,17,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k17.index,0.75,458,184.0,316,42.0,0.5917312661498708,0.916,0.7189952904238619
3912,Rattus norvegicus,90.0,hydrophobic-polar,Homo sapiens QfO,17,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k17.index,0.8,454,186.0,314,46.0,0.5911458333333334,0.908,0.7160883280757099
3913,Rattus norvegicus,90.0,hydrophobic-polar,Homo sapiens QfO,17,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k17.index,0.85,448,188.0,312,52.0,0.5894736842105263,0.896,0.711111111111111
3914,Rattus norvegicus,90.0,hydrophobic-polar,Homo sapiens QfO,17,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k17.index,0.9,444,190.0,310,56.0,0.5888594164456233,0.888,0.708133971291866
3915,Rattus norvegicus,90.0,hydrophobic-polar,Homo sapiens QfO,19,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k19.index,0.75,456,194.0,306,44.0,0.5984251968503937,0.912,0.7226624405705231
3916,Rattus norvegicus,90.0,hydrophobic-polar,Homo sapiens QfO,19,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k19.index,0.8,454,195.0,305,46.0,0.5981554677206851,0.908,0.721207307386815
3917,Rattus norvegicus,90.0,hydrophobic-polar,Homo sapiens QfO,19,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k19.index,0.85,448,197.0,303,52.0,0.596537949400799,0.896,0.7162270183852918
3918,Rattus norvegicus,90.0,hydrophobic-polar,Homo sapiens QfO,19,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k19.index,0.9,444,199.0,301,56.0,0.5959731543624162,0.888,0.7132530120481928
3919,Rattus norvegicus,90.0,hydrophobic-polar,Homo sapiens QfO,21,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k21.index,0.75,456,195.0,305,44.0,0.5992115637319316,0.912,0.7232355273592388
3920,Rattus norvegicus,90.0,hydrophobic-polar,Homo sapiens QfO,21,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k21.index,0.8,449,196.0,304,51.0,0.5962815405046481,0.898,0.7166799680766162
3921,Rattus norvegicus,90.0,hydrophobic-polar,Homo sapiens QfO,21,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k21.index,0.85,447,198.0,302,53.0,0.5967957276368492,0.894,0.7157726180944756
3922,Rattus norvegicus,90.0,hydrophobic-polar,Homo sapiens QfO,21,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k21.index,0.9,438,203.0,297,62.0,0.5959183673469388,0.876,0.7093117408906884
3923,Rattus norvegicus,90.0,hydrophobic-polar,Homo sapiens QfO,23,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k23.index,0.75,332,360.0,140,168.0,0.7033898305084746,0.664,0.6831275720164609
3924,Rattus norvegicus,90.0,hydrophobic-polar,Homo sapiens QfO,23,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k23.index,0.8,302,384.0,116,198.0,0.722488038277512,0.604,0.6579520697167756
3925,Rattus norvegicus,90.0,hydrophobic-polar,Homo sapiens QfO,23,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k23.index,0.85,262,407.0,93,238.0,0.7380281690140845,0.524,0.6128654970760234
3926,Rattus norvegicus,90.0,hydrophobic-polar,Homo sapiens QfO,23,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k23.index,0.9,189,434.0,66,311.0,0.7411764705882353,0.378,0.5006622516556292
3927,Rattus norvegicus,90.0,hydrophobic-polar,Homo sapiens QfO,25,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k25.index,0.8,153,478.0,22,347.0,0.8742857142857143,0.306,0.4533333333333333
3928,Rattus norvegicus,90.0,hydrophobic-polar,Homo sapiens QfO,29,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k29.index,0.8,124,485.0,15,376.0,0.8920863309352518,0.248,0.38810641627543035
3929,Rattus norvegicus,90.0,hydrophobic-polar,Homo sapiens QfO,31,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k31.index,0.8,117,485.0,15,383.0,0.8863636363636364,0.234,0.37025316455696206
3930,Rattus norvegicus,90.0,hydrophobic-polar,Homo sapiens QfO,33,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k33.index,0.8,116,492.0,8,384.0,0.9354838709677419,0.232,0.37179487179487175
3931,Rattus norvegicus,90.0,hydrophobic-polar,Homo sapiens QfO,35,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k35.index,0.8,113,492.0,8,387.0,0.9338842975206612,0.226,0.3639291465378422
3932,Rattus norvegicus,90.0,hydrophobic-polar,Homo sapiens QfO,37,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k37.index,0.8,111,495.0,5,389.0,0.9568965517241379,0.222,0.3603896103896104
3933,Rattus norvegicus,90.0,hydrophobic-polar,Homo sapiens QfO,39,output_simreads/sencha/index/refHsapiens_QfO_t1e8_hp_k39.index,0.8,110,495.0,5,390.0,0.9565217391304348,0.22,0.35772357723577236
3934,Rattus norvegicus,90.0,hydrophobic-polar,Swiss Prot,13,output_simreads/sencha/index/refsprot_t1e9_hp_k13.index,0.75,492,167.0,333,8.0,0.5963636363636363,0.984,0.7426415094339622
3935,Rattus norvegicus,90.0,hydrophobic-polar,Swiss Prot,13,output_simreads/sencha/index/refsprot_t1e9_hp_k13.index,0.8,482,172.0,328,18.0,0.5950617283950618,0.964,0.7358778625954199
3936,Rattus norvegicus,90.0,hydrophobic-polar,Swiss Prot,13,output_simreads/sencha/index/refsprot_t1e9_hp_k13.index,0.85,469,180.0,320,31.0,0.5944233206590621,0.938,0.7276958882854927
3937,Rattus norvegicus,90.0,hydrophobic-polar,Swiss Prot,13,output_simreads/sencha/index/refsprot_t1e9_hp_k13.index,0.9,458,186.0,314,42.0,0.5932642487046632,0.916,0.720125786163522
3938,Rattus norvegicus,90.0,hydrophobic-polar,Swiss Prot,15,output_simreads/sencha/index/refsprot_t1e9_hp_k15.index,0.75,460,181.0,319,40.0,0.5905006418485238,0.92,0.7193119624706803
3939,Rattus norvegicus,90.0,hydrophobic-polar,Swiss Prot,15,output_simreads/sencha/index/refsprot_t1e9_hp_k15.index,0.8,458,185.0,315,42.0,0.592496765847348,0.916,0.7195600942655146
3940,Rattus norvegicus,90.0,hydrophobic-polar,Swiss Prot,15,output_simreads/sencha/index/refsprot_t1e9_hp_k15.index,0.85,455,186.0,314,45.0,0.5916775032509753,0.91,0.7171000788022065
3941,Rattus norvegicus,90.0,hydrophobic-polar,Swiss Prot,15,output_simreads/sencha/index/refsprot_t1e9_hp_k15.index,0.9,448,188.0,312,52.0,0.5894736842105263,0.896,0.711111111111111
3942,Rattus norvegicus,90.0,hydrophobic-polar,Swiss Prot,17,output_simreads/sencha/index/refsprot_t1e9_hp_k17.index,0.75,458,184.0,316,42.0,0.5917312661498708,0.916,0.7189952904238619
3943,Rattus norvegicus,90.0,hydrophobic-polar,Swiss Prot,17,output_simreads/sencha/index/refsprot_t1e9_hp_k17.index,0.8,455,185.0,315,45.0,0.5909090909090909,0.91,0.7165354330708661
3944,Rattus norvegicus,90.0,hydrophobic-polar,Swiss Prot,17,output_simreads/sencha/index/refsprot_t1e9_hp_k17.index,0.85,450,188.0,312,50.0,0.5905511811023622,0.9,0.7131537242472266
3945,Rattus norvegicus,90.0,hydrophobic-polar,Swiss Prot,17,output_simreads/sencha/index/refsprot_t1e9_hp_k17.index,0.9,446,190.0,310,54.0,0.58994708994709,0.892,0.7101910828025477
3946,Rattus norvegicus,90.0,hydrophobic-polar,Swiss Prot,19,output_simreads/sencha/index/refsprot_t1e9_hp_k19.index,0.75,457,194.0,306,43.0,0.598951507208388,0.914,0.723673792557403
3947,Rattus norvegicus,90.0,hydrophobic-polar,Swiss Prot,19,output_simreads/sencha/index/refsprot_t1e9_hp_k19.index,0.8,454,195.0,305,46.0,0.5981554677206851,0.908,0.721207307386815
3948,Rattus norvegicus,90.0,hydrophobic-polar,Swiss Prot,19,output_simreads/sencha/index/refsprot_t1e9_hp_k19.index,0.85,448,197.0,303,52.0,0.596537949400799,0.896,0.7162270183852918
3949,Rattus norvegicus,90.0,hydrophobic-polar,Swiss Prot,19,output_simreads/sencha/index/refsprot_t1e9_hp_k19.index,0.9,445,199.0,301,55.0,0.596514745308311,0.89,0.7142857142857143
3950,Rattus norvegicus,90.0,hydrophobic-polar,Swiss Prot,21,output_simreads/sencha/index/refsprot_t1e9_hp_k21.index,0.75,456,195.0,305,44.0,0.5992115637319316,0.912,0.7232355273592388
3951,Rattus norvegicus,90.0,hydrophobic-polar,Swiss Prot,21,output_simreads/sencha/index/refsprot_t1e9_hp_k21.index,0.8,450,196.0,304,50.0,0.596816976127321,0.9,0.7177033492822966
3952,Rattus norvegicus,90.0,hydrophobic-polar,Swiss Prot,21,output_simreads/sencha/index/refsprot_t1e9_hp_k21.index,0.85,448,198.0,302,52.0,0.5973333333333334,0.896,0.7168
3953,Rattus norvegicus,90.0,hydrophobic-polar,Swiss Prot,21,output_simreads/sencha/index/refsprot_t1e9_hp_k21.index,0.9,439,199.0,301,61.0,0.5932432432432433,0.878,0.7080645161290323
3954,Rattus norvegicus,90.0,hydrophobic-polar,Swiss Prot,23,output_simreads/sencha/index/refsprot_t1e9_hp_k23.index,0.75,454,211.0,289,46.0,0.6110363391655451,0.908,0.7304907481898631
3955,Rattus norvegicus,90.0,hydrophobic-polar,Swiss Prot,23,output_simreads/sencha/index/refsprot_t1e9_hp_k23.index,0.8,450,212.0,288,50.0,0.6097560975609756,0.9,0.7269789983844912
3956,Rattus norvegicus,90.0,hydrophobic-polar,Swiss Prot,23,output_simreads/sencha/index/refsprot_t1e9_hp_k23.index,0.85,448,213.0,287,52.0,0.6095238095238096,0.896,0.725506072874494
3957,Rattus norvegicus,90.0,hydrophobic-polar,Swiss Prot,23,output_simreads/sencha/index/refsprot_t1e9_hp_k23.index,0.9,439,214.0,286,61.0,0.6055172413793104,0.878,0.7167346938775511
3958,Rattus norvegicus,90.0,hydrophobic-polar,Swiss Prot,25,output_simreads/sencha/index/refsprot_t1e9_hp_k25.index,0.8,442,256.0,244,58.0,0.6443148688046647,0.884,0.7453625632377741
3959,Rattus norvegicus,90.0,hydrophobic-polar,Swiss Prot,29,output_simreads/sencha/index/refsprot_t1e9_hp_k29.index,0.8,255,474.0,26,245.0,0.9074733096085409,0.51,0.6530089628681178
3960,Rattus norvegicus,90.0,hydrophobic-polar,Swiss Prot,31,output_simreads/sencha/index/refsprot_t1e9_hp_k31.index,0.8,244,476.0,24,256.0,0.9104477611940298,0.488,0.6354166666666666
3961,Rattus norvegicus,90.0,hydrophobic-polar,Swiss Prot,33,output_simreads/sencha/index/refsprot_t1e9_hp_k33.index,0.8,244,482.0,18,256.0,0.9312977099236641,0.488,0.6404199475065617
3962,Rattus norvegicus,90.0,hydrophobic-polar,Swiss Prot,35,output_simreads/sencha/index/refsprot_t1e9_hp_k35.index,0.8,237,486.0,14,263.0,0.9442231075697212,0.474,0.6311584553928096
3963,Rattus norvegicus,90.0,hydrophobic-polar,Swiss Prot,37,output_simreads/sencha/index/refsprot_t1e9_hp_k37.index,0.8,232,491.0,9,268.0,0.9626556016597511,0.464,0.6261808367071525
3964,Rattus norvegicus,90.0,hydrophobic-polar,Swiss Prot,39,output_simreads/sencha/index/refsprot_t1e9_hp_k39.index,0.8,231,491.0,9,269.0,0.9625,0.462,0.6243243243243244
3965,Rattus norvegicus,90.0,protein,Homo sapiens QfO,3,output_simreads/sencha/index/refHsapiens_QfO_t1e8_protein_k3.index,0.5,497,158.0,342,3.0,0.5923718712753278,0.994,0.7423450336071695
3966,Rattus norvegicus,90.0,protein,Homo sapiens QfO,5,output_simreads/sencha/index/refHsapiens_QfO_t1e8_protein_k5.index,0.45,497,157.0,343,3.0,0.5916666666666667,0.994,0.7417910447761193
3967,Rattus norvegicus,90.0,protein,Homo sapiens QfO,5,output_simreads/sencha/index/refHsapiens_QfO_t1e8_protein_k5.index,0.5,497,159.0,341,3.0,0.5930787589498807,0.994,0.742899850523169
3968,Rattus norvegicus,90.0,protein,Homo sapiens QfO,5,output_simreads/sencha/index/refHsapiens_QfO_t1e8_protein_k5.index,0.55,497,159.0,341,3.0,0.5930787589498807,0.994,0.742899850523169
3969,Rattus norvegicus,90.0,protein,Homo sapiens QfO,5,output_simreads/sencha/index/refHsapiens_QfO_t1e8_protein_k5.index,0.6,497,161.0,339,3.0,0.5944976076555024,0.994,0.7440119760479041
3970,Rattus norvegicus,90.0,protein,Homo sapiens QfO,6,output_simreads/sencha/index/refHsapiens_QfO_t1e8_protein_k6.index,0.45,402,410.0,90,98.0,0.8170731707317073,0.804,0.8104838709677419
3971,Rattus norvegicus,90.0,protein,Homo sapiens QfO,6,output_simreads/sencha/index/refHsapiens_QfO_t1e8_protein_k6.index,0.5,356,432.0,68,144.0,0.839622641509434,0.712,0.7705627705627706
3972,Rattus norvegicus,90.0,protein,Homo sapiens QfO,6,output_simreads/sencha/index/refHsapiens_QfO_t1e8_protein_k6.index,0.55,329,452.0,48,171.0,0.8726790450928382,0.658,0.750285062713797
3973,Rattus norvegicus,90.0,protein,Homo sapiens QfO,6,output_simreads/sencha/index/refHsapiens_QfO_t1e8_protein_k6.index,0.6,296,461.0,39,204.0,0.8835820895522388,0.592,0.7089820359281438
3974,Rattus norvegicus,90.0,protein,Homo sapiens QfO,7,output_simreads/sencha/index/refHsapiens_QfO_t1e8_protein_k7.index,0.45,240,479.0,21,260.0,0.9195402298850575,0.48,0.6307490144546649
3975,Rattus norvegicus,90.0,protein,Homo sapiens QfO,7,output_simreads/sencha/index/refHsapiens_QfO_t1e8_protein_k7.index,0.5,217,480.0,20,283.0,0.9156118143459916,0.434,0.5888738127544098
3976,Rattus norvegicus,90.0,protein,Homo sapiens QfO,7,output_simreads/sencha/index/refHsapiens_QfO_t1e8_protein_k7.index,0.55,191,485.0,15,309.0,0.9271844660194175,0.382,0.5410764872521248
3977,Rattus norvegicus,90.0,protein,Homo sapiens QfO,7,output_simreads/sencha/index/refHsapiens_QfO_t1e8_protein_k7.index,0.6,174,487.0,13,326.0,0.93048128342246,0.348,0.5065502183406113
3978,Rattus norvegicus,90.0,protein,Homo sapiens QfO,8,output_simreads/sencha/index/refHsapiens_QfO_t1e8_protein_k8.index,0.45,208,484.0,16,292.0,0.9285714285714286,0.416,0.574585635359116
3979,Rattus norvegicus,90.0,protein,Homo sapiens QfO,8,output_simreads/sencha/index/refHsapiens_QfO_t1e8_protein_k8.index,0.5,184,486.0,14,316.0,0.9292929292929293,0.368,0.5272206303724928
3980,Rattus norvegicus,90.0,protein,Homo sapiens QfO,8,output_simreads/sencha/index/refHsapiens_QfO_t1e8_protein_k8.index,0.55,165,487.0,13,335.0,0.9269662921348315,0.33,0.48672566371681425
3981,Rattus norvegicus,90.0,protein,Homo sapiens QfO,8,output_simreads/sencha/index/refHsapiens_QfO_t1e8_protein_k8.index,0.6,155,488.0,12,345.0,0.9281437125748503,0.31,0.46476761619190404
3982,Rattus norvegicus,90.0,protein,Homo sapiens QfO,9,output_simreads/sencha/index/refHsapiens_QfO_t1e8_protein_k9.index,0.45,188,484.0,16,312.0,0.9215686274509803,0.376,0.5340909090909091
3983,Rattus norvegicus,90.0,protein,Homo sapiens QfO,9,output_simreads/sencha/index/refHsapiens_QfO_t1e8_protein_k9.index,0.5,171,488.0,12,329.0,0.9344262295081968,0.342,0.5007320644216692
3984,Rattus norvegicus,90.0,protein,Homo sapiens QfO,9,output_simreads/sencha/index/refHsapiens_QfO_t1e8_protein_k9.index,0.55,151,488.0,12,349.0,0.9263803680981595,0.302,0.45550527903469074
3985,Rattus norvegicus,90.0,protein,Homo sapiens QfO,9,output_simreads/sencha/index/refHsapiens_QfO_t1e8_protein_k9.index,0.6,135,491.0,9,365.0,0.9375,0.27,0.41925465838509324
3986,Rattus norvegicus,90.0,protein,Homo sapiens QfO,10,output_simreads/sencha/index/refHsapiens_QfO_t1e8_protein_k10.index,0.45,170,487.0,13,330.0,0.9289617486338798,0.34,0.49780380673499275
3987,Rattus norvegicus,90.0,protein,Homo sapiens QfO,10,output_simreads/sencha/index/refHsapiens_QfO_t1e8_protein_k10.index,0.5,152,490.0,10,348.0,0.9382716049382716,0.304,0.45921450151057397
3988,Rattus norvegicus,90.0,protein,Homo sapiens QfO,10,output_simreads/sencha/index/refHsapiens_QfO_t1e8_protein_k10.index,0.55,138,491.0,9,362.0,0.9387755102040817,0.276,0.4265842349304483
3989,Rattus norvegicus,90.0,protein,Homo sapiens QfO,10,output_simreads/sencha/index/refHsapiens_QfO_t1e8_protein_k10.index,0.6,126,493.0,7,374.0,0.9473684210526315,0.252,0.39810426540284355
3990,Rattus norvegicus,90.0,protein,Homo sapiens QfO,11,output_simreads/sencha/index/refHsapiens_QfO_t1e8_protein_k11.index,0.45,159,489.0,11,341.0,0.9352941176470588,0.318,0.47462686567164175
3991,Rattus norvegicus,90.0,protein,Homo sapiens QfO,11,output_simreads/sencha/index/refHsapiens_QfO_t1e8_protein_k11.index,0.5,145,491.0,9,355.0,0.9415584415584416,0.29,0.4434250764525994
